,label,review
906,1,"Michelle Williams, en bonne habituée des rôles de femmes à la vie sentimentale chaotique (Blue Valentine, Maryline, et bien évidemment Dawson !) continue sur sa lancée avec ce film certainement plus réaliste et commun que les précédents. Elle y joue un rôle de femme vulnérable et en cruel manque de certitude. Cette carence est à la base d'une souffrance certaine chez elle, alors qu'elle n'arrive pas à trouver le bonheur avec sa situation présente. Seth Rogen, qui joue son mari, est touchant de simplicité et d’honnêteté. On tient là un couple dans lequel rien ne va mal, et qui pourtant ne va pas bien, soit une situation très difficile à vivre pour tout le monde. Dès lors, la présence d'un voisin au charme tapageur est une véritable menace, et les moments de séduction entre lui et la sensuelle blonde sont délicieux. Les couleurs et d'une manière générale, la photo du film sont splendides. Difficile de croire qu'on se trouve à Montréal. Le déchirement de Michelle est palpable, avec à son apogée la révélation de la blague de la douche qui, je dois bien l'avouer, a fait couler quelques larmes. C'est de la poésie que l'on voit ici, que l'on savoure de bout en bout et que l'on garde en tête pendant un moment. Un bijou dans cette année 2012."
907,1,"Méconnu, longtemps ignoré, ""la Caravane héroïque"" n'en demeure pas moins aujourd'hui l'un des grands classiques du western hollywoodien. Un chef-doeuvre de mise en scène, de scénario et d'interprétation où brillent Humphrey Bogart, Errol Flynn et l'exceptionnel Randolph Scott. Deux heures de pur bonheur à travers l'Amérique en guerre civile, traversé de rebondissements, de trahisons, de suspense, d'amour et de profondeur psychologique. Bref, du grand cinéma, qui prouve encore aujourd'hui que Curtiz était bien plus qu'un faire valoir pour les acteurs qu'il avait sous sa direction. Un maître du cinéma, tout simplement."
908,0,"Décidément, les débuts de Makoto Shinkai ne m'auront pas convaincu (heureusement, j'ai commencé sa filmographie par le très bon ""Voyage vers Agartha"")... Comme ses ""5 centimètres par secondes"", ""La Tour au-delà des Nuages"" m'a profondément ennuyé. Pourtant, ce long-métrage animé débute plutôt bien, car si je ne suis pas fan du mode narratif en voix off, cette fameuse tour au loin a réussi à susciter ma curiosité, tout comme la qualité de l'animation et des graphismes (le gros point fort du réalisateur). Mais voilà, très vite une musique omniprésente et fadasse vient parasiter bon nombre de scènes niaiseuses... Mais c'est surtout le scénario qui devient confus - car mal amené - et qui tombe dans des considérations philosophiques lourdingues allant jusqu'à totalement me désintéresser de l'intrigue... Quant au final, il est bien maigre compte-tenu des premières espérances... Raté."
909,1,"Si on trouve de nombreux documentaires sur Pablo Escobar, le cinéma de fiction n'avait toujours pas trouvé la bonne manière d'aborder le personnage. Surtout connu pour son travail d'acteur, Andrea Di Stefano semble avoir trouvé la bonne approche en préférant éviter le biopic et centrer son film sur le personnage de Nick, petit ami de la nièce d'Escobar qui découvre peu à peu la facette sombre et violente de cet homme qui peut être très chaleureux et très généreux. C'est cette approche (qui n'est pas sans faire penser au ''Dernier roi d'Ecosse''), cette descente aux enfers vécue par Nick qui rend le film incroyablement puissant car c'est à travers ses yeux que l'on se rend compte de la folie d'Escobar. Intelligemment écrit, ''Paradise Lost'' s'intéresse avant tout aux personnages et notamment aux choix que Nick fait, le rapprochant inévitablement dans la ligne de mire d'un homme impitoyable qui n'hésite pas à faire tuer toute une famille dans le seul but d'attirer sa victime vers lui. Prêtant ses traits et son génie d'acteur à Pablo Escobar, Benicio Del Toro est excellent, prouvant une fois de plus sa capacité à se glisser dans la peau de personnages torturés dont le grain de folie est parfois meurtrier. Jovial et chaleureux, l'homme est tout de même capable de faire assassiner tous ses proches par mesures de précautions sans une once de regrets. Face à lui, on retrouve un très bon Josh Hutcherson dont le cauchemar commence comme dans un rêve, par une rencontre avec une très belle femme (en l'occurrence c'est Claudia Traisac, débutante au charme fou). Sans être profondément original, ''Paradise Lost'' est un film intense et intelligent qui prend à la gorge pour ne plus nous lâcher."
910,0,"Spécialiste des séries télévisées, John Fawcett réalise son second film avec The Dark (2005), un thriller surnaturel aux multiples rebondissements fantastiques et soporifiques ! Si la mise en scène peut satisfaire par moment, le montage sur la fin agace au point de lasser. L’histoire inintéressante ne captive pas et les acteurs peinent à convaincre, que ce soit Sean Bean ou Maria Bello. C’est distrayant sur le début, mais fatiguant vers la seconde partie du film, du en partie au manque de suspens et de surprise."
911,1,"Qui mène la danse ? Des caméras de surveillance, une camionnette, puis, la neige sur les écrans. Une explosion vient de retentir au cœur de Londres. Un suspect, rapidement interpellé, refuse de révéler quoi que ce soit. Martin, son avocat, et Claudia, son avocat spécial, bien que tous deux pour la défense, ne peuvent communiquer entre eux. Claudia a accès, notamment, à des pièces à convictions, à huis clos (closed session). Les évidences tombent les unes après les autres. A qui faire encore confiance ? L’ambiance devient très vite lourde et anxiogène. Rien de convenu, et le suspens prend vraiment. Loin d’un film d’action, voici un thriller psychologique qui pose de vraies questions."
912,1,"Un documentaire magistral et poignant, Grand Prix du Festival de Sundance dans la catégorie des documentaires. 15 mois, c'est le temps qu'ont passé les deux réalisateurs avec un bataillon de GI's dans une des vallées la plus dangereuse d'Afghanistan. Le quotidien de ces hommes partis pour un ans au coeur d'une guerre de laquelle certains ne reviendront pas. Le documentaire nous montre avec brio leur quotidien en leur donnant la parole tout au long du film. C'est donc durant une heure et demi, à travers leurs yeux de ces hommes, que l'on nous montre leurs peurs, leurs doutes... De plus, ici pas de parti-pris ni de patriotisme américain à ""la noix"". Bref, on savais National Geographic ne fesait pas de mauvais documentaires, et bien en voici la preuve par 100!"
913,1,"J'ai été charmée par ce joli film...il évoque les solitudes...montre de belles routes, de beaux paysages...je trouve que ce genre de film devient rare ces derniers temps..."
914,0,"Un bien curieux Gordon Douglas qui recèle quelques beaux plans mais déçoit beaucoup dans son ensemble. Mauvaise utilisation de l'espace, décors de cartons pâtes, propos grinçants ou incohérents, motivations inconnues et j'en passe. Le pire rôle de Ward Bond sans aucun doute, John Ford a du le chambrer sur ce sujet à de maintes reprises. Comme Gregory Peck n'a que son physique à nous offrir, il ne reste que Gig Young pour nous apporter brièvement un peu de satisfaction. Pourtant l'idée était originale : un capitaine qui choisit, pour l'accompagner dans une mission de grande importance pour la survie d'un fort contenant des civils, les 6 soldats qui ne rêvent que de le voir mourir! Pour corser le scénario, l'auteur y greffe un malentendu insupportable auquel aucun spectateur ne peut adhérer. Je passe sur le coté raciste évident et sur le comportement bizarre de l'héroïne. A vrai dire, presque tous les personnages ont des comportements anormaux. Une originalité macabre: l'utilisation d'une nouvelle arme assez terrifiante, une grosse mitrailleuse qui descend les indiens comme des mouches. Enfin dernière anomalie, le narrateur de l'histoire meurt en court de film ce que je n'avais encore jamais vu."
915,1,un jean claude van-damme à son apogée. Interprétation nickel des acteurs et un bon scénario qui nous permet de passer un bon moment.
916,1,"Une fresque historique en deux parties, un grand format, un grand film, un film magnifique et touchant."
917,0,"Il était évident que Philippe De Chauveron aurait du mal à faire mieux que le succès incroyable de Qu’est ce qu’on a fait au bon Dieu ? . Et puis si on a vu la BA on a quand même un peu peur. Sorti de la projection, on se dit que oui ca risque de galérer. Mais bon ça reste une comédie. Une comédie au scénario convenu et manquant d’originalité. L’histoire se base sur un trio puis un duo. Une dernière mission pour un policier, un voyage qui devait se dérouler sans embuches, un homme sans-papier raccompagné dans son pays, un flic beauf, un vol mouvementé, des blagues attendues…. Les personnages sont aussi caricaturaux. Il faut aimer ce genre de comédie, l’humour n’est pas des plus fins. On parle d’immigration avec beaucoup de clichés. On parle d’homosexualité avec beaucoup de clichés aussi. Il y a du rythme mais bon pas assez pour ne pas s’ennuyer Le trio est joué par Ari Abittan, le beau gosse, Medi Sadoun qui n’a pas du tout un accent crédible et Cyril Lecomte en flic beauf et infidèle. Le trio fonctionne plutot pas mal. Le duo Medi Sadoun et Ari Abittan encore mieux. Débarquement Immédiat est une comédie, aussitot vue, aussitot oubliée. A vous de voir"
918,0,"Film absolument plat du début à la fin. Il ne se passe absolument RIEN. Et pour les optimistes nés, je suis désolé de leur révéler qu'il n'y a même pas dans ce film le moindre paysage à admirer."
919,1,"Quel joli film, tendre et émouvant, mais aussi comique par instants... Car ce film n'hésite pas à surfer sur tout: la tristesse, la mort, l'amour, l'espoir, le désespoir... Franchement, une réussite qui devrait plaire à toutes les générations..."
920,1,"Si vous ne supportez pas le charme des effets spéciaux des années 70, passez votre chemin. ""Suspiria"" est une sorte de Walt Disney pour adultes: les yeux qui terrifient Blanche-Neige dans la forêt deviennent des chuchotements oppressants, le labyrinthe d'Alice au pays des Merveilles prend la forme d'une école de danse ornée de nombreux symboles ésotériques. Certains éléments peuvent toutefois déstabiliser. En effet, tout est poussé à son paroxysme: les couleurs sont criardes, la musique entêtante et angoissante des Goblins est parfois jouée si fort qu'elle devient un leitmotiv insupportable,l'apogée du film en matière d'angoisse et d'horreur survient dans les premières minutes,... Les élèves de l'école paraissent très naïves pour leur âge (c'est normal, dans le script original, elles n'ont qu'une dizaine d'années mais Dario Argento s'est vu refuser d'engager des actrices aussi jeunes). Naïveté que Suzy Banner perd lors de sa quête des sorcières, qui devient une sorte de rite initiatique vers une renaissance à l'âge adulte,lorsqu'elle est prise d'un rire énigmatique après être sortie de l'école en flammes. Un film qu'on peut adorer, détester, trouver ridicule mais qui en aucun cas ne laisse indifférent."
